date,Suhu rata-rata,Suhu maksimum,Suhu minimum,Kelembapan udara,Kecepatan angin,kecamatan,jenis_tanah,resiko_bencana,target_commodity
10/16/2020,23.22,26.99,20.32,83.78,0.95,Sawang,Podsolik,Rendah,Jagung
10/17/2020,23.1,27.07,19.76,83.21,1.12,Sawang,Podsolik,Rendah,Jagung
10/18/2020,24.11,28.67,20.34,80.29,0.87,Sawang,Podsolik,Rendah,Jagung
10/19/2020,24.12,28.98,19.79,78.78,0.72,Sawang,Podsolik,Rendah,Jagung
10/20/2020,24.46,28.51,21.13,82.09,0.59,Sawang,Podsolik,Rendah,Jagung
10/21/2020,24.18,28.25,20.88,85.41,0.85,Sawang,Podsolik,Rendah,Jagung
10/22/2020,24.22,28.43,20.87,83.36,0.84,Sawang,Podsolik,Rendah,Jagung
10/23/2020,23.61,26.41,21.73,86.27,0.79,Sawang,Podsolik,Rendah,Jagung
10/24/2020,23.83,27.96,21.35,88.3,0.9,Sawang,Podsolik,Rendah,Jagung
10/25/2020,23.51,27.47,20.42,86.48,0.73,Sawang,Podsolik,Rendah,Jagung
10/26/2020,24.08,28.45,20.95,83.22,0.62,Sawang,Podsolik,Rendah,Jagung
10/27/2020,24.77,29.64,20.98,80.27,0.64,Sawang,Podsolik,Rendah,Jagung
10/28/2020,23.74,27.46,19.77,81.24,0.65,Sawang,Podsolik,Rendah,Jagung
10/29/2020,23,26.47,20.33,84,0.83,Sawang,Podsolik,Rendah,Jagung
10/30/2020,23.76,28.18,20.03,83.86,0.69,Sawang,Podsolik,Rendah,Jagung
10/31/2020,23.68,27.52,20.95,84.76,0.79,Sawang,Podsolik,Rendah,Jagung
11/1/2020,23.79,27.59,20.48,86.32,0.87,Sawang,Podsolik,Rendah,Jagung
11/2/2020,23.49,26.41,21.54,90.38,0.93,Sawang,Podsolik,Rendah,Jagung
11/3/2020,24.25,27.8,22.21,87.81,0.7,Sawang,Podsolik,Rendah,Jagung
11/4/2020,23.84,26.68,22.46,89.87,0.78,Sawang,Podsolik,Rendah,Jagung
11/5/2020,24.47,27.74,22.71,85.54,0.73,Sawang,Podsolik,Rendah,Jagung
11/6/2020,23.99,26.65,21.98,89.47,0.86,Sawang,Podsolik,Rendah,Jagung
11/7/2020,24.32,27.4,22.31,86.75,0.67,Sawang,Podsolik,Rendah,Jagung
11/8/2020,24.53,28.12,22.36,85.11,0.65,Sawang,Podsolik,Rendah,Jagung
11/9/2020,23.75,26.39,21.82,88.52,0.84,Sawang,Podsolik,Rendah,Jagung
11/10/2020,24.33,28.02,22.2,87.85,0.77,Sawang,Podsolik,Rendah,Jagung
11/11/2020,24.46,27.81,22.72,89.32,0.86,Sawang,Podsolik,Rendah,Jagung
11/12/2020,24.64,27.87,22.24,89.71,0.94,Sawang,Podsolik,Rendah,Jagung
11/13/2020,24.36,27.58,22.78,90.94,0.78,Sawang,Podsolik,Rendah,Jagung
11/14/2020,24.36,27.67,21.87,89.29,0.74,Sawang,Podsolik,Rendah,Jagung
11/15/2020,24.07,26.85,22.24,92.53,0.74,Sawang,Podsolik,Rendah,Jagung
11/16/2020,24.13,27.18,22.19,91.37,0.92,Sawang,Podsolik,Rendah,Jagung
11/17/2020,24.47,28.34,21.41,89.12,0.97,Sawang,Podsolik,Rendah,Jagung
11/18/2020,24.01,27.56,21.43,90.53,0.99,Sawang,Podsolik,Rendah,Jagung
11/19/2020,23.48,25.06,22.19,94.72,0.89,Sawang,Podsolik,Rendah,Jagung
11/20/2020,24.13,27.31,21.5,89.31,1.02,Sawang,Podsolik,Rendah,Jagung
11/21/2020,23.63,25.79,22.43,94.16,1.02,Sawang,Podsolik,Rendah,Jagung
11/22/2020,23.25,25.74,21.8,89.66,0.6,Sawang,Podsolik,Rendah,Jagung
11/23/2020,23.44,27.08,20.9,88.15,0.83,Sawang,Podsolik,Rendah,Jagung
11/24/2020,23.08,25.85,21.22,89.63,0.61,Sawang,Podsolik,Rendah,Jagung
11/25/2020,23.41,26.59,20.55,88.78,0.8,Sawang,Podsolik,Rendah,Jagung
11/26/2020,22.78,24.65,21.45,94.16,0.83,Sawang,Podsolik,Rendah,Jagung
11/27/2020,23.66,25.08,22.4,96.32,1.72,Sawang,Podsolik,Rendah,Jagung
11/28/2020,23.25,24.7,21.89,83.99,0.43,Sawang,Podsolik,Rendah,Jagung
11/29/2020,23.95,28.62,20.04,84.12,0.78,Sawang,Podsolik,Rendah,Jagung
11/30/2020,24.3,26.81,22.66,87.46,0.64,Sawang,Podsolik,Rendah,Jagung
12/1/2020,23.6,26.52,22.1,92.33,0.79,Sawang,Podsolik,Rendah,Jagung
12/2/2020,23.3,26.35,21.2,90.47,1.2,Sawang,Podsolik,Rendah,Jagung
12/3/2020,23.39,26.79,20.6,87.1,0.72,Sawang,Podsolik,Rendah,Jagung
12/4/2020,22.73,24.11,21.46,94.39,0.82,Sawang,Podsolik,Rendah,Jagung
12/5/2020,23.03,24.79,21.66,95.68,1.3,Sawang,Podsolik,Rendah,Jagung
12/6/2020,22.97,25.94,20.72,90.21,0.66,Sawang,Podsolik,Rendah,Jagung
12/7/2020,23.56,26.24,21.95,94.01,1.02,Sawang,Podsolik,Rendah,Jagung
12/8/2020,23.7,26.39,21.77,91.78,1,Sawang,Podsolik,Rendah,Jagung
12/9/2020,23.63,25.83,21.57,88.53,0.7,Sawang,Podsolik,Rendah,Jagung
12/10/2020,23.28,25.2,22,92.67,0.87,Sawang,Podsolik,Rendah,Jagung
12/11/2020,23.35,25.81,21.5,91.42,0.83,Sawang,Podsolik,Rendah,Jagung
12/12/2020,22.76,24.06,21.72,95.74,0.8,Sawang,Podsolik,Rendah,Jagung
12/13/2020,23.44,26.68,21.28,88.16,0.63,Sawang,Podsolik,Rendah,Jagung
12/14/2020,22.94,26.18,20.07,86.41,0.65,Sawang,Podsolik,Rendah,Jagung
12/15/2020,23.25,25.94,21.08,90.49,0.69,Sawang,Podsolik,Rendah,Jagung
12/16/2020,23.48,25.54,22.15,93.48,0.65,Sawang,Podsolik,Rendah,Jagung
12/17/2020,23.07,25.74,21.41,92.53,0.73,Sawang,Podsolik,Rendah,Jagung
12/18/2020,22.75,24.88,21.21,90.89,0.71,Sawang,Podsolik,Rendah,Jagung
12/19/2020,22.85,25.62,20.27,91.55,0.95,Sawang,Podsolik,Rendah,Jagung
12/20/2020,22.88,25.51,21.16,93.55,0.97,Sawang,Podsolik,Rendah,Jagung
12/21/2020,23.16,26.11,21.11,92.14,1.03,Sawang,Podsolik,Rendah,Jagung
12/22/2020,23.29,26.14,21.48,92.46,1.09,Sawang,Podsolik,Rendah,Jagung
12/23/2020,23,26.48,20.38,87.4,0.9,Sawang,Podsolik,Rendah,Jagung
12/24/2020,23.16,26.59,20.62,89.21,0.91,Sawang,Podsolik,Rendah,Jagung
12/25/2020,24.04,27.55,21.72,90.63,0.9,Sawang,Podsolik,Rendah,Jagung
12/26/2020,23.26,24.42,22.36,91.17,0.33,Sawang,Podsolik,Rendah,Jagung
12/27/2020,23.86,26.42,22.34,87.43,0.61,Sawang,Podsolik,Rendah,Jagung
12/28/2020,23.66,26.52,22.05,91.94,0.86,Sawang,Podsolik,Rendah,Jagung
12/29/2020,23.33,25.68,21.66,90.79,0.82,Sawang,Podsolik,Rendah,Jagung
12/30/2020,23.59,27.29,19.99,87.47,0.85,Sawang,Podsolik,Rendah,Jagung
12/31/2020,23.52,26.64,21.06,88.92,0.87,Sawang,Podsolik,Rendah,Jagung
1/1/2021,23.09,25.78,21.38,93.48,1.15,Sawang,Podsolik,Rendah,Jagung
1/2/2021,23.3,25.94,21.8,93.39,1.35,Sawang,Podsolik,Rendah,Jagung
1/3/2021,23.24,25.56,22.02,94.84,1.08,Sawang,Podsolik,Rendah,Jagung
1/4/2021,23.23,24.87,21.86,95.68,0.75,Sawang,Podsolik,Rendah,Jagung
1/5/2021,23.23,24.81,22.19,96.03,0.92,Sawang,Podsolik,Rendah,Jagung
1/6/2021,23.38,25.32,22.07,93.97,0.83,Sawang,Podsolik,Rendah,Jagung
1/7/2021,23.6,26.66,21.66,91.25,0.82,Sawang,Podsolik,Rendah,Jagung
1/8/2021,23.55,26.15,21.99,92.92,0.84,Sawang,Podsolik,Rendah,Jagung
1/9/2021,23.07,25.67,21.25,93.17,1.15,Sawang,Podsolik,Rendah,Jagung
1/10/2021,23.13,26.74,20.43,90.38,1.16,Sawang,Podsolik,Rendah,Jagung
1/11/2021,22.69,25.06,20.79,93.71,0.98,Sawang,Podsolik,Rendah,Jagung
1/12/2021,22.63,24.54,21.37,95.04,1.13,Sawang,Podsolik,Rendah,Jagung
1/13/2021,22.98,25.91,21.14,92.29,1.2,Sawang,Podsolik,Rendah,Jagung
1/14/2021,23.07,26.45,20.63,91.3,1.22,Sawang,Podsolik,Rendah,Jagung
1/15/2021,23.72,26.66,21.86,92.03,0.83,Sawang,Podsolik,Rendah,Jagung
1/16/2021,23.39,25.89,21.28,89.38,0.49,Sawang,Podsolik,Rendah,Jagung
1/17/2021,22.93,25.86,21,92.73,0.73,Sawang,Podsolik,Rendah,Jagung
1/18/2021,23.45,26.32,21.53,90.41,1.34,Sawang,Podsolik,Rendah,Jagung
1/19/2021,23.38,26.97,20.79,90.47,1.12,Sawang,Podsolik,Rendah,Jagung
1/20/2021,23.15,25.9,21.51,91.17,0.98,Sawang,Podsolik,Rendah,Jagung
1/21/2021,23.11,26.77,20.79,88.53,1,Sawang,Podsolik,Rendah,Jagung
1/22/2021,22.83,25.63,21.06,90.21,1.11,Sawang,Podsolik,Rendah,Jagung
1/23/2021,23.23,27,20.85,88.58,0.84,Sawang,Podsolik,Rendah,Jagung
1/24/2021,23.21,26.78,20.9,88.87,0.91,Sawang,Podsolik,Rendah,Jagung
1/25/2021,23.2,26.41,21.12,91.01,1.04,Sawang,Podsolik,Rendah,Jagung
1/26/2021,23.89,27.58,21.22,87.66,0.77,Sawang,Podsolik,Rendah,Jagung
1/27/2021,23.64,25.9,22,91.62,0.73,Sawang,Podsolik,Rendah,Jagung
1/28/2021,23.58,26.49,21.43,89.51,0.75,Sawang,Podsolik,Rendah,Jagung
1/29/2021,23.52,27.11,21.02,88.28,0.99,Sawang,Podsolik,Rendah,Jagung
1/30/2021,23.11,27.02,19.48,88.11,1,Sawang,Podsolik,Rendah,Jagung
1/31/2021,23.02,26.99,19.79,88.16,1.19,Sawang,Podsolik,Rendah,Jagung
2/1/2021,23.16,26.23,20.49,92.04,1.21,Sawang,Podsolik,Rendah,Jagung
2/2/2021,23.39,26.45,21.59,90.68,0.93,Sawang,Podsolik,Rendah,Jagung
2/3/2021,23.75,27.61,20.56,88.61,0.93,Sawang,Podsolik,Rendah,Jagung
2/4/2021,23.78,27.3,21.49,86.79,1.04,Sawang,Podsolik,Rendah,Jagung
2/5/2021,23.6,27.45,20.04,85.92,0.91,Sawang,Podsolik,Rendah,Jagung
2/6/2021,23.96,27.61,20.95,88.63,1.06,Sawang,Podsolik,Rendah,Jagung
2/7/2021,24.4,27.8,22.09,90.23,0.93,Sawang,Podsolik,Rendah,Jagung
2/8/2021,24.47,28.12,21.52,86.47,0.77,Sawang,Podsolik,Rendah,Jagung
2/9/2021,24.33,27.59,21.48,89.5,0.98,Sawang,Podsolik,Rendah,Jagung
2/10/2021,24.52,27.82,22.34,88.42,1,Sawang,Podsolik,Rendah,Jagung
2/11/2021,24.14,26.8,22.52,90.22,0.82,Sawang,Podsolik,Rendah,Jagung
2/12/2021,24.23,27.57,21.84,85.36,0.83,Sawang,Podsolik,Rendah,Jagung
2/13/2021,24.13,27.71,21.12,87.18,0.96,Sawang,Podsolik,Rendah,Jagung
2/14/2021,24.3,28.29,21.73,86.7,0.93,Sawang,Podsolik,Rendah,Jagung
2/15/2021,24.22,27.92,21.46,85.8,0.89,Sawang,Podsolik,Rendah,Jagung
2/16/2021,23.96,27.41,20.92,85.11,0.83,Sawang,Podsolik,Rendah,Jagung
2/17/2021,23.59,27.34,20.59,82.74,0.95,Sawang,Podsolik,Rendah,Jagung
2/18/2021,22.99,27.07,19.87,84.78,1.13,Sawang,Podsolik,Rendah,Jagung
2/19/2021,22.9,27.05,19.75,81.34,1.11,Sawang,Podsolik,Rendah,Jagung
2/20/2021,22.88,26.31,19.82,87.73,1.19,Sawang,Podsolik,Rendah,Jagung
2/21/2021,23.88,27.77,21.11,87.19,1.05,Sawang,Podsolik,Rendah,Jagung
2/22/2021,24.12,27.57,21.65,88.03,1.2,Sawang,Podsolik,Rendah,Jagung
2/23/2021,23.81,27.57,20.97,86.59,1.04,Sawang,Podsolik,Rendah,Jagung
2/24/2021,24.17,27.88,21.61,85.17,0.75,Sawang,Podsolik,Rendah,Jagung
2/25/2021,24.02,28.51,20.4,86.29,1.13,Sawang,Podsolik,Rendah,Jagung
2/26/2021,24.22,28.87,20.36,86.66,1.23,Sawang,Podsolik,Rendah,Jagung
2/27/2021,23.89,28.34,20.12,87.04,1.12,Sawang,Podsolik,Rendah,Jagung
2/28/2021,23.5,27.74,20.66,85.42,0.93,Sawang,Podsolik,Rendah,Jagung
3/1/2021,23.61,27.64,20.76,86.49,1.05,Sawang,Podsolik,Rendah,Jagung
3/2/2021,24.25,28.67,20.49,83.05,0.88,Sawang,Podsolik,Rendah,Jagung
3/3/2021,24.34,26.87,22.5,84.71,0.48,Sawang,Podsolik,Rendah,Jagung
3/4/2021,24.45,28.8,20.69,86.4,1.14,Sawang,Podsolik,Rendah,Jagung
3/5/2021,23.94,26.34,22.13,91.39,0.85,Sawang,Podsolik,Rendah,Jagung
3/6/2021,23.85,26.18,21.86,89.79,0.78,Sawang,Podsolik,Rendah,Jagung
3/7/2021,24.51,27.7,22.34,81.75,0.64,Sawang,Podsolik,Rendah,Jagung
3/8/2021,24.3,28.69,21.02,83.43,0.88,Sawang,Podsolik,Rendah,Jagung
3/9/2021,23.66,28.08,19.76,84.83,0.99,Sawang,Podsolik,Rendah,Jagung
3/10/2021,23.37,28.22,19.21,83.83,0.96,Sawang,Podsolik,Rendah,Jagung
3/11/2021,23.76,28.17,19.49,83.52,1,Sawang,Podsolik,Rendah,Jagung
3/12/2021,23.92,27.77,20.48,86.74,0.74,Sawang,Podsolik,Rendah,Jagung
3/13/2021,23.72,27.8,20.33,83.74,0.96,Sawang,Podsolik,Rendah,Jagung
3/14/2021,23.59,26.96,20.89,87.01,0.94,Sawang,Podsolik,Rendah,Jagung
3/15/2021,24,27.11,21.67,89.12,0.85,Sawang,Podsolik,Rendah,Jagung
3/16/2021,24.36,27.38,22.16,88.12,0.85,Sawang,Podsolik,Rendah,Jagung
3/17/2021,24.43,27.95,22.05,87.23,0.77,Sawang,Podsolik,Rendah,Jagung
3/18/2021,24.59,28.55,21.91,83.46,0.73,Sawang,Podsolik,Rendah,Jagung
3/19/2021,24.89,28.45,22.83,82.81,0.79,Sawang,Podsolik,Rendah,Jagung
3/20/2021,25.13,28.95,22.76,83.15,0.66,Sawang,Podsolik,Rendah,Jagung
3/21/2021,25.19,28.64,23.16,82.64,0.7,Sawang,Podsolik,Rendah,Jagung
3/22/2021,24.85,28.57,21.82,82.81,0.78,Sawang,Podsolik,Rendah,Jagung
3/23/2021,24.29,27.06,22.4,88.64,0.94,Sawang,Podsolik,Rendah,Jagung
3/24/2021,24.55,28.87,21.74,85.04,0.91,Sawang,Podsolik,Rendah,Jagung
3/25/2021,24.32,27.18,22.13,88.19,0.88,Sawang,Podsolik,Rendah,Jagung
3/26/2021,24.39,28.55,21.52,85.45,0.95,Sawang,Podsolik,Rendah,Jagung
3/27/2021,24.03,27.55,21.67,90.48,0.95,Sawang,Podsolik,Rendah,Jagung
3/28/2021,24.59,27.28,22.63,89.71,0.9,Sawang,Podsolik,Rendah,Jagung
3/29/2021,24.02,26.33,22.28,90.76,0.68,Sawang,Podsolik,Rendah,Jagung
3/30/2021,24.16,28.21,21.63,87.15,0.69,Sawang,Podsolik,Rendah,Jagung
3/31/2021,24.77,29.56,21.83,85.26,0.68,Sawang,Podsolik,Rendah,Jagung
4/1/2021,24,27.54,21.22,85.6,0.83,Sawang,Podsolik,Rendah,Jagung
4/2/2021,23.67,28.21,20.34,86.26,1.23,Sawang,Podsolik,Rendah,Jagung
4/3/2021,24.06,28.55,20.62,86.47,1.05,Sawang,Podsolik,Rendah,Jagung
4/4/2021,24.1,28.09,21.22,87.96,0.89,Sawang,Podsolik,Rendah,Jagung
4/5/2021,24.3,28.38,20.37,83.72,0.68,Sawang,Podsolik,Rendah,Jagung
4/6/2021,24.9,28.2,23.18,86.81,0.91,Sawang,Podsolik,Rendah,Jagung
4/7/2021,23.36,24.75,22.43,90.64,0.63,Sawang,Podsolik,Rendah,Jagung
4/8/2021,24.37,27.67,22.33,84.69,0.78,Sawang,Podsolik,Rendah,Jagung
4/9/2021,24.01,27.03,21.88,91.1,0.87,Sawang,Podsolik,Rendah,Jagung
4/10/2021,24.82,28.65,22.31,85.29,0.74,Sawang,Podsolik,Rendah,Jagung
4/11/2021,24.74,28.83,21.54,86.22,0.77,Sawang,Podsolik,Rendah,Jagung
4/12/2021,24.7,28.33,22.66,86.77,0.59,Sawang,Podsolik,Rendah,Jagung
4/13/2021,24.38,26.64,22.88,87.8,0.63,Sawang,Podsolik,Rendah,Jagung
4/14/2021,24.37,27.43,22.38,87.77,0.99,Sawang,Podsolik,Rendah,Jagung
4/15/2021,24.6,27.85,22.47,85.77,0.78,Sawang,Podsolik,Rendah,Jagung
4/16/2021,24.22,27.05,22.43,89.81,0.84,Sawang,Podsolik,Rendah,Jagung
4/17/2021,24.41,27.46,21.81,84.44,0.7,Sawang,Podsolik,Rendah,Jagung
4/18/2021,24.95,28.94,21.72,85.64,0.94,Sawang,Podsolik,Rendah,Jagung
4/19/2021,24.46,28.62,21.6,86.12,0.93,Sawang,Podsolik,Rendah,Jagung
4/20/2021,24.05,28.35,20.05,83.49,0.99,Sawang,Podsolik,Rendah,Jagung
4/21/2021,24.52,27.81,22.52,88.33,0.93,Sawang,Podsolik,Rendah,Jagung
4/22/2021,24.59,28.33,21.89,87.81,1.17,Sawang,Podsolik,Rendah,Jagung
4/23/2021,24.3,28.53,21.54,88.33,0.75,Sawang,Podsolik,Rendah,Jagung
4/24/2021,24.13,27.66,21.46,87.46,0.79,Sawang,Podsolik,Rendah,Jagung
4/25/2021,24.61,28.42,21.7,87.04,0.78,Sawang,Podsolik,Rendah,Jagung
4/26/2021,24.62,27.38,23.2,88.79,0.69,Sawang,Podsolik,Rendah,Jagung
4/27/2021,24.55,27.99,22.01,84.36,0.64,Sawang,Podsolik,Rendah,Jagung
4/28/2021,24.87,28.69,21.78,83.08,0.84,Sawang,Podsolik,Rendah,Jagung
4/29/2021,24.9,28.82,22,84.93,0.87,Sawang,Podsolik,Rendah,Jagung
4/30/2021,25,29.64,22.45,84.92,0.84,Sawang,Podsolik,Rendah,Jagung
5/1/2021,24.99,29.51,20.97,82.42,0.87,Sawang,Podsolik,Rendah,Jagung
5/2/2021,24.85,28.6,22.18,86.97,0.98,Sawang,Podsolik,Rendah,Jagung
5/3/2021,25.25,29.3,22.04,86.49,1.03,Sawang,Podsolik,Rendah,Jagung
5/4/2021,24.83,28.22,22.87,88.37,0.83,Sawang,Podsolik,Rendah,Jagung
5/5/2021,24.95,27.98,22.86,84.63,0.74,Sawang,Podsolik,Rendah,Jagung
5/6/2021,24.22,27.16,22.45,89.18,1.02,Sawang,Podsolik,Rendah,Jagung
5/7/2021,24.41,27.87,22.02,88.12,0.65,Sawang,Podsolik,Rendah,Jagung
5/8/2021,24.38,27.07,22.48,89.86,0.76,Sawang,Podsolik,Rendah,Jagung
5/9/2021,25.42,28.96,23.05,83.8,0.74,Sawang,Podsolik,Rendah,Jagung
5/10/2021,25.21,28.29,23.24,87.76,0.73,Sawang,Podsolik,Rendah,Jagung
5/11/2021,25.49,28.83,23.45,87.31,0.76,Sawang,Podsolik,Rendah,Jagung
5/12/2021,25.12,27.99,23.26,89.79,0.9,Sawang,Podsolik,Rendah,Jagung
5/13/2021,25.32,28.54,23.21,88.58,0.92,Sawang,Podsolik,Rendah,Jagung
5/14/2021,25.11,27.55,22.88,87.41,0.66,Sawang,Podsolik,Rendah,Jagung
5/15/2021,25.17,28.19,22.87,89.93,1.09,Sawang,Podsolik,Rendah,Jagung
5/16/2021,25.3,28.89,22.91,87.86,0.69,Sawang,Podsolik,Rendah,Jagung
5/17/2021,24.56,26.31,23.21,95.31,0.96,Sawang,Podsolik,Rendah,Jagung
5/18/2021,24.66,27.52,22.47,87.14,0.5,Sawang,Podsolik,Rendah,Jagung
5/19/2021,24.85,28.25,22.01,82.46,0.6,Sawang,Podsolik,Rendah,Jagung
5/20/2021,25.28,28.62,21.83,82.54,0.6,Sawang,Podsolik,Rendah,Jagung
5/21/2021,24.54,26.66,22.72,83.76,0.48,Sawang,Podsolik,Rendah,Jagung
5/22/2021,24.85,28.78,21.46,82.97,0.89,Sawang,Podsolik,Rendah,Jagung
5/23/2021,24.87,29.04,21.27,83.06,0.66,Sawang,Podsolik,Rendah,Jagung
5/24/2021,25.44,29.36,21.75,80.84,0.66,Sawang,Podsolik,Rendah,Jagung
5/25/2021,24.3,27.73,21.72,86.69,0.82,Sawang,Podsolik,Rendah,Jagung
5/26/2021,25.04,28.83,22.8,84.32,0.86,Sawang,Podsolik,Rendah,Jagung
5/27/2021,24.06,26.58,22.09,86.81,0.69,Sawang,Podsolik,Rendah,Jagung
5/28/2021,24.88,28.52,21.79,82.62,0.74,Sawang,Podsolik,Rendah,Jagung
5/29/2021,25.45,29.35,21.78,81.27,0.54,Sawang,Podsolik,Rendah,Jagung
5/30/2021,24.71,28.1,21.93,84.95,0.59,Sawang,Podsolik,Rendah,Jagung
5/31/2021,24.44,27.74,22.28,87.08,0.73,Sawang,Podsolik,Rendah,Jagung
6/1/2021,24.36,27.52,22.08,87.75,0.56,Sawang,Podsolik,Rendah,Jagung
6/2/2021,25.07,27.59,23.35,88.15,0.58,Sawang,Podsolik,Rendah,Jagung
6/3/2021,24.77,26.89,23.29,93.21,0.82,Sawang,Podsolik,Rendah,Jagung
6/4/2021,24.81,26.02,23.63,95.55,1.06,Sawang,Podsolik,Rendah,Jagung
6/5/2021,24.71,27.16,22.95,88.74,0.68,Sawang,Podsolik,Rendah,Jagung
6/6/2021,25.05,28.88,21.98,81.51,0.53,Sawang,Podsolik,Rendah,Jagung
6/7/2021,24.29,27.62,20.92,81.85,0.52,Sawang,Podsolik,Rendah,Jagung
6/8/2021,23.8,27.26,20.54,85.38,0.68,Sawang,Podsolik,Rendah,Jagung
6/9/2021,24.62,28.44,21.32,79.8,0.61,Sawang,Podsolik,Rendah,Jagung
6/10/2021,23.59,27.44,19.91,80.24,0.7,Sawang,Podsolik,Rendah,Jagung
6/11/2021,24.62,29.02,20.3,78.48,0.76,Sawang,Podsolik,Rendah,Jagung
6/12/2021,24.26,28.48,20.91,80.15,0.8,Sawang,Podsolik,Rendah,Jagung
6/13/2021,23.94,27.56,20.17,83.67,0.72,Sawang,Podsolik,Rendah,Jagung
6/14/2021,24.89,28.15,21.64,80.58,0.53,Sawang,Podsolik,Rendah,Jagung
6/15/2021,24.66,27.47,22.33,82.8,0.53,Sawang,Podsolik,Rendah,Jagung
6/16/2021,24.36,28,20.37,84.05,0.68,Sawang,Podsolik,Rendah,Jagung
6/17/2021,24.3,27.27,21.83,86.92,0.67,Sawang,Podsolik,Rendah,Jagung
6/18/2021,24.41,26.59,22.65,85.24,0.56,Sawang,Podsolik,Rendah,Jagung
6/19/2021,24.28,26.9,22.49,87.74,0.7,Sawang,Podsolik,Rendah,Jagung
6/20/2021,23.44,26.62,20.84,85.67,0.98,Sawang,Podsolik,Rendah,Jagung
6/21/2021,22.82,26.41,19.57,85.2,0.66,Sawang,Podsolik,Rendah,Jagung
6/22/2021,23.55,27.27,21.01,85.91,0.69,Sawang,Podsolik,Rendah,Jagung
6/23/2021,23.18,26.91,20.46,85.11,1.04,Sawang,Podsolik,Rendah,Jagung
6/24/2021,23.57,27.59,19.71,81.54,0.94,Sawang,Podsolik,Rendah,Jagung
6/25/2021,23.65,26.72,21.21,89.97,0.87,Sawang,Podsolik,Rendah,Jagung
6/26/2021,23.03,25.76,20.59,93.51,0.64,Sawang,Podsolik,Rendah,Jagung
6/27/2021,22.98,26.04,20.61,90.92,0.7,Sawang,Podsolik,Rendah,Jagung
6/28/2021,24.48,27.64,21.71,85.63,0.62,Sawang,Podsolik,Rendah,Jagung
6/29/2021,23.99,27.2,22.03,85.85,0.69,Sawang,Podsolik,Rendah,Jagung
6/30/2021,24.1,27.7,20.88,86.25,0.73,Sawang,Podsolik,Rendah,Jagung
7/1/2021,24.72,27.48,22.46,83.8,0.59,Sawang,Podsolik,Rendah,Jagung
7/2/2021,24.52,27.43,22.84,85.17,0.57,Sawang,Podsolik,Rendah,Jagung
7/3/2021,24.15,26.78,22.46,88.55,0.77,Sawang,Podsolik,Rendah,Jagung
7/4/2021,24.7,28.24,22.4,86.68,0.84,Sawang,Podsolik,Rendah,Jagung
7/5/2021,23.94,27.14,21.54,90.46,0.6,Sawang,Podsolik,Rendah,Jagung
7/6/2021,23.61,26.35,21.75,85.86,0.46,Sawang,Podsolik,Rendah,Jagung
7/7/2021,24.18,27.69,20.95,84.52,0.65,Sawang,Podsolik,Rendah,Jagung
7/8/2021,24.33,27.68,21.91,85.33,0.75,Sawang,Podsolik,Rendah,Jagung
7/9/2021,23.66,25.18,22.35,93.25,0.72,Sawang,Podsolik,Rendah,Jagung
7/10/2021,23.35,26.9,21.03,90.73,0.78,Sawang,Podsolik,Rendah,Jagung
7/11/2021,23.29,27.22,20.18,91.42,1.01,Sawang,Podsolik,Rendah,Jagung
7/12/2021,24.42,28.15,21.21,83.88,0.66,Sawang,Podsolik,Rendah,Jagung
7/13/2021,24.42,27.86,22.06,82.33,0.59,Sawang,Podsolik,Rendah,Jagung
7/14/2021,23.39,26.83,20.93,84.72,0.7,Sawang,Podsolik,Rendah,Jagung
7/15/2021,23.07,27.59,19.42,83.67,0.62,Sawang,Podsolik,Rendah,Jagung
7/16/2021,24.19,28.26,20.01,81.09,0.73,Sawang,Podsolik,Rendah,Jagung
7/17/2021,24.26,27.92,20.81,84.11,0.65,Sawang,Podsolik,Rendah,Jagung
7/18/2021,23.94,27.41,20.53,82.56,0.5,Sawang,Podsolik,Rendah,Jagung
7/19/2021,24.16,28.33,20.47,80.97,0.51,Sawang,Podsolik,Rendah,Jagung
7/20/2021,24.94,29.65,20.6,79.72,0.72,Sawang,Podsolik,Rendah,Jagung
7/21/2021,23.72,27.15,20.93,84.17,0.75,Sawang,Podsolik,Rendah,Jagung
7/22/2021,23.12,27.32,19.73,86.96,0.83,Sawang,Podsolik,Rendah,Jagung
7/23/2021,23.83,28.46,20.1,84.55,0.85,Sawang,Podsolik,Rendah,Jagung
7/24/2021,23.84,28.24,20.03,80.89,0.7,Sawang,Podsolik,Rendah,Jagung
7/25/2021,24.65,28.85,20.79,79.81,0.72,Sawang,Podsolik,Rendah,Jagung
7/26/2021,25.39,28.64,22.45,80.68,0.59,Sawang,Podsolik,Rendah,Jagung
7/27/2021,24.78,28.69,21.12,81.82,0.69,Sawang,Podsolik,Rendah,Jagung
7/28/2021,24.8,28.27,21.71,83.62,0.64,Sawang,Podsolik,Rendah,Jagung
7/29/2021,25.02,28.59,22,80.32,0.55,Sawang,Podsolik,Rendah,Jagung
7/30/2021,23.62,26.39,21.49,86.27,0.73,Sawang,Podsolik,Rendah,Jagung
7/31/2021,23.87,28.43,20.61,87.73,0.81,Sawang,Podsolik,Rendah,Jagung
8/1/2021,23.25,26.53,20.65,88.41,0.77,Sawang,Podsolik,Rendah,Jagung
